Companies|3M-M16184.txt|Abpa Holdings Limited December 2019-M16184.txt|Accord Mortgages Limited December 2019-M16184.txt|Ageas Insurance Limited December 2019_conv.txt|Aggregate Industries UK Limited December 2019_conv.txt|AGILITY TRAINS WEST (HOLDINGS) LIMITED-M16184.txt|AGILITY TRAINS WEST LIMITED.txt|AI Mistral Topco Limited December 2019.txt|Airtanker Holdings Limited December 2019-M16184.txt|Airtanker Limited December 2019.txt|Aldi Stores Limited December 2019-M16184.txt|Allianz Holdings PLC December.txt|Allianz Insurance PLC December 2019.txt|Allstate Northern Ireland Limited CG statement December 2019.txt|American Express Services Europe Limited-M16184.txt|Amey Holdings Limited December 2019.txt|Amey UK PLC December 2019.txt|AON GLOBAL LIMITED December 2019.txt|AON UK Limited December 2019-M16184.txt|ARCUS SOLUTIONS (HOLDINGS) LIMITED March .txt|Ardonagh Midco 3 PLC December 2019-M16184.txt|Arla Foods Limited December 2019.txt|Arm Limited March 2020converted.txt|Arriva Rail North Limited March 2020converted.txt|Arval UK Group Limited December 2019-M16184.txt|Arval UK Limited December 2019-M16184.txt|Asda Stores Limited December 2019-M16184.txt|ATALIAN SERVEST FOOD CO LIMITED December.txt|ATALIAN SERVEST LIMITED December 2019.txt|Atkins Limited December 2019.txt|Ausurus Group Ltd December.txt|Aviva Employment Services Limited December.txt|Aviva Group Holdings Limited December 2019.txt|Aviva Insurance Limited December 2019.txt|Aviva International Insurance Limited December 2019.txt|Aviva Life & Pensions UK Limited December 2019.txt|Aviva Life Holdings UK Limited December.txt|AXA Insurance UK PLC December 2019.txt|AXA PPP Healthcare Group Limited December 2019.txt|AXA Services Limited December 2019.txt|Bank of Ireland (UK) PLC December 2019.txt|Bank of Scotland PLC December 2019-M16184.txt|Bannatyne Fitness Limited December 2019.txt|Belron UK Limited December 2019_conv.txt|BETJEMAN HOLDINGS JVCO LIMITED March 202 .txt|BETJEMAN HOLDINGS LIMITED March 2020conv.txt|Bibby Line Group Limited December 2019_conv.txt|BLACK HORSE LIMITED December 2019.txt|Bourne Leisure Holdings Limited December 2019_conv.txt|British Airways Plc December  2019_conv-M16184.txt|BRITISH CAR AUCTIONS LIMITED March 2020conv.txt|British GAS Services Limited December 2019_conv.txt|BUSY BEES NURSERIES LIMITED december 2019conv.txt|Buzz Group Limited January 2020converted-M16184.txt|C&J Clark Limited February 2020converted-M16184.txt|CABOT CREDIT MANAGEMENT LIMITED December 2019conv.txt|Cadent GAS Limited March 2020converted-M16184.txt|Caledonia Venus Holdings Limited January 2020converted-M16184.txt|Canada Life Limited December 2019_conv-M16184.txt|CAPITAL ARCHES GROUP LIMITED december 2019conv-M16184.txt|Capital One (Europe) PLC CG statement December 2019-M16184.txt|Care Management Group Limited February 2020converted-M16184.txt|Caterpillar (U.K.) Limited December 2019_conv.txt|Catlin Syndicate Limited December 2019_conv-M16184.txt|CBRE GWS Limited December 2019converted-M16184.txt|CBRE Managed Services Limited December 2019converted-M16184.txt|CD_R FIREFLY 4 LIMITED december 2019conv-M16184.txt|CD_R FIREFLY HOLDCO LIMITED december 2019conv-M16184.txt|CDS (Superstores International) Limited February 2020converted-M16184.txt|Citigroup Global Markets Limited December 2019_conv-M16184.txt|Clancy Docwra Limited March 2020converted.txt|COLT GROUP HOLDINGS LIMITED December 2019conv-M16184.txt|COMET BIDCO LIMITED January 2020conv-M16184.txt|COMET MIDCO LIMITED January 2020conv-M16184.txt|Corps of Commissionaires Management Limited March 2020converted-M16184.txt|Costa Limited December 2019converted-M16184.txt|Coutts & Company December 2019_conv-M16184.txt|COVANCE CLINICAL AND PERIAPPROVAL SERVICES LIMITED December 2019conv-M16184.txt|Cranswick Country Foods PLC March 2020converted-M16184.txt|Cummins Generator Technologies Limited December 2019_conv-M16184.txt|Cummins Ltd. December 2019_conv-M16184.txt|David Lloyd Leisure Limited December 2019converted-M16184.txt|Dentsu Aegis London Limited December 2019_conv.txt|Deuce Holdco Limited December 2019converted-M16184.txt|DEUCE MIDCO LIMITED December 2019conv-M16184.txt|DEUCE TOPCO LIMITED December 2019conv-M16184.txt|DHL Services Limited December 2019_conv-M16184.txt|Diligenta Limited December 2019converted-M16184.txt|Dobbies Garden Centres Group Limited March 2020converted-M16184.txt|Dobbies Garden Centres Limited March 2020converted-M16184.txt|Dpdgroup UK Ltd December 2019_conv-M16184.txt|Drax Power Limited December 2019_conv.txt|Dyson Technology Limited CG statement december 2019-M16184.txt|E.H.Booth & Co.,Limited March 2020converted.txt|Eagle Midco Limited December 2019_conv-M16184.txt|Eagle Superco Limited December 2019_conv-M16184.txt|Eastern Power Networks PLC March 2020converted-M16184.txt|Edmundson Electrical Limited December 2019_conv-M16184.txt|EG Group Limited December 2019-M16184.txt|Element Materials Technology Group Limited December 2019_conv-M16184.txt|Element Materials Technology Limited December 2019_conv.txt|ELYSIUM HEALTHCARE HOLDINGS 1 LIMITED December 2019conv-M16184.txt|ELYSIUM HEALTHCARE HOLDINGS 2 LIMITED December 2019conv-M16184.txt|ENGIE REGENERATION LIMITED December 2019conv-M16184.txt|Equinor UK Limited December 2019_conv-M16184.txt|Esso Exploration And Production UK Limited December 2019_conv-M16184.txt|Esso Petroleum Company,Limited December 2019_conv-M16184.txt|Ethos Energy Group Limited December 2019_conv-M16184.txt|European Metal Recycling Limited December 2019_conv-M16184.txt|Eversholt Rail Leasing Limited December 2019_conv-M16184.txt|EVERSHOLT UK RAILS LIMITED december 2019conv-M16184.txt|Farmfoods Limited December 2019_conv-M16184.txt|FCE Bank PLC December 2019_con-M16184.txt|FGP Topco Limited December 2019_conv.txt|Ford Motor Company Limited December 2019-M16184.txt|Galaxy Group Bidco Limited February 2020converted-M16184.txt|Galaxy Group Midco Limited February 2020converted-M16184.txt|Gatwick Airport Limited December 2019converted-M16184.txt|GBT UK TOPCO LIMITED December 2019conv-M16184.txt|GGL GROUP NUMBER TWO LIMITED December 2019con-M16184.txt|GREAT BEAR DISTRIBUTION LIMITED December 2019conv-M16184.txt|HANDELSBANKEN PLC December 2019conv-M16184.txt|Hanson Quarry Products Europe Limited December 2019-M16184.txt|Harrods Limited February 2020converted-M16184.txt|Hastings Insurance Services Limited December 2019-M16184.txt|Hbos PLC December 2019-M16184.txt|HCA International Limited December 2019-M16184.txt|HCC INTERNATIONAL INSURANCE COMPANY PLC December -M16184.txt|Heathrow (SP) Limited December 2019-M16184.txt|Heathrow Airport Holdings Limited December -M16184.txt|Heathrow Airport Limited December 2019-M16184.txt|Heathrow Finance PLC December -M16184.txt|Heineken UK Limited December 2019-M16184.txt|Hermes Parcelnet Limited February 2020converted.txt|Hitachi Capital (UK) PLC MArch 2020converted-M16184.txt|Homeserve Membership Limited March 2020converted-M16184.txt|Honda Motor Europe Limited March 2020converted-M16184.txt|HS1 Limited March 2020converted-M16184.txt|Hutchison 3G UK Limited December 2019_conv-M16184.txt|IBM United Kingdom Limited December 2019_conv-M16184.txt|Icbc Standard Bank PLC December 2019-M16184.txt|ICE Clear Europe Limited December 2019_conv-M16184.txt|Iceland Topco Limited March 2020converted-M16184.txt|IVY Holdco Limited December 2019converted-M16184.txt|IVY Midco Limited December 2019converted-M16184.txt|J. Murphy & Sons Limited December 2019_conv-M16184.txt|J.C.B. Service December 2019_conv-M16184.txt|J.P. Morgan Europe Limited December 2019_conv-M16184.txt|J.P. Morgan Securities PLC December 2019_conv-M16184.txt|Jaguar Land Rover Automotive PLC March 2020-M16184.txt|James Finlay (Kenya) Limited December 2019conv-M16184.txt|JELF INSURANCE BROKERS LIMITED December 2019conv-M16184.txt|KCA Deutag Alpha Limited December 2019_conv-M16184.txt|Kcad Holdings I Limited December 2019_conv-M16184.txt|Kwik-Fit (GB) Limited MArch 2020converted-M16184.txt|L.Rowland & Company (Retail) Limited January 2020converted-M16184.txt|l'oreal (U.K.) Limited December 2019_conv-M16184.txt|Laing O'Rourke Plc. March 2020converted-M16184.txt|Laing O'Rourke Services Limited March 2020converted-M16184.txt|Leonardo MW Ltd December 2019_conv-M16184.txt|LEX Autolease Limited December 2019_conv-M16184.txt|Lidl Great Britain Limited February 2020converted-M16184.txt|Listers Group Limited March 2020converted-M16184.txt|Liverpool Victoria General Insurance Group Limited December 2019_conv.txt|Liverpool Victoria Insurance Company Limited December 2019_conv.txt|LLOYDS BANK CORPORATE MARKETS PLC December 2019conv-M16184.txt|Lloyds Bank PLC December 2019-M16184.txt|Lombard North Central Public Limited Company December 2019_conv-M16184.txt|London Power Networks PLC March 2020converted-M16184.txt|Lothian Buses Limited December 2019_conv.txt|LRG EMPLOYEES LIMITED december 2019.txt|Mace Finance Limited December 2019_conv.txt|Mace Limited December 2019_conv-M16184.txt|Manchester Airport Group Investments Limited March 2020converted-M16184.txt|Manchester Airport PLC March 2020converted-M16184.txt|Manchester Airports Holdings Limited March 2020converted-M16184.txt|Marlowe Holdings Limited December 2019_conv-M16184.txt|Marriott Hotels Limited December 2019_conv-M16184.txt|Marsh Limited December 2019_conv-M16184.txt|Marsh Services Limited December 2019_conv-M16184.txt|Marshall of Cambridge (Holdings) Limited December 2019-M16184.txt|Mbna Limited December 2019_conv-M16184.txt|MCD Global Franchising Limited December 2019_conv-M16184.txt|Mcdonald's Restaurants Limited December 2019_conv-M16184.txt|Mclagan Investments Limited December 2019_conv.txt|MCLAREN AUTOMOTIVE LIMITED December 2019conv-M16184.txt|Mclaren Group Limited December 2019_conv-M16184.txt|Mercer Limited December 2019_conv-M16184.txt|Merrill Lynch International December 2019-M16184.txt|MICHELDEVER TYRE SERVICES LIMITED December 2019conv-M16184.txt|MORRISON DATA SERVICES LIMITED March 2020conv-M16184.txt|MOTION JVCO LIMITED December 2019conv-M16184.txt|Mott Macdonald Group Limited December 2019_conv-M16184.txt|Mott Macdonald Limited December 2019_conv-M16184.txt|Nando's Chickenland Limited February 2020converted-M16184.txt|Nando's Group Holdings Limited February 2020converted-M16184.txt|National Grid Electricity Transmission PLC March 2020converted-M16184.txt|National Grid GAS PLC March 2020converted-M16184.txt|National Westminster Bank Public Limited Company December 2019-M16184.txt|NATWEST HOLDINGS LIMITED December 2019-M16184.txt|Natwest Markets PLC December 2019_conv-M16184.txt|NEPTUNE ENERGY GROUP HOLDINGS LIMITED december 2019conv-M16184.txt|NEPTUNE ENERGY GROUP LIMITED December 2019conv-M16184.txt|NEPTUNE ENERGY GROUP MIDCO LIMITED December 2019-M16184.txt|NEW BALANCE HOLDING (U.K.) LIMITED December 2019conv-M16184.txt|NEWSQUEST MEDIA GROUP LIMITED December 2019conv-M16184.txt|NFU Mutual (Service Company) Limited December 2019_conv-M16184.txt|Nomura International PLC March 2020converted-M16184.txt|Norse Group Limited March 2020converted-M16184.txt|Northern Bank Limited December 2019_conv-M16184.txt|Northern GAS Networks Holdings Limited March 2020converted-M16184.txt|Northern GAS Networks Limited March 2020converted-M16184.txt|Northern Ireland Electricity Networks Limited December 2019-M16184.txt|Northumbrian Water Limited March 2020converted-M16184.txt|Norton Group Holdings Limited February 2020converted-M16184.txt|O2 Holdings Limited December 2019_conv-M16184.txt|Ontario Holding Limited March 2020converted-M16184.txt|OPENREACH LIMITED March 2020conv-M16184.txt|Oscar Mayer Limited March 2020converted-M16184.txt|PACIFIC LIFE RE LIMITED December 2019conv-M16184.txt|PAYSAFE GROUP HOLDINGS II LIMITED december 2019con-M16184.txt|PAYSAFE GROUP HOLDINGS LIMITED December 2019conv-M16184.txt|Pearson Education Limited December 2019_conv-M16184.txt|Pentland Group PLC December 2019_conv-M16184.txt|Perkins Engines Company Limited December 2019_conv-M16184.txt|Phillips 66 Limited December 2019_conv-M16184.txt|Pinnacle Group Limited March 2020converted.txt|Porterbrook Holdings I Limited December 2019_conv-M16184.txt|Porterbrook Leasing Company Limited December 2019_conv-M16184.txt|Premier Foods Group Limited March 2020converted-M16184.txt|Princess Yachts Limited December 2019_conv-M16184.txt|PRINCIPLE CLEANING SERVICES LIMITED March 2020conv-M16184.txt|PRINCIPLE GROUP SERVICES LTD March 2020conv-M16184.txt|Provident Personal Credit Limited December 2019_conv-M16184.txt|QBE Corporate Limited December 2019_conv-M16184.txt|QBE Group Shared Services Limited December 2019conv-M16184.txt|QBE HOLDINGS (EO) LIMITED December 2019conv-M16184.txt|QBE UK Limited December 2019_conv-M16184.txt|RAC Bidco Limited December 2019_conv-M16184.txt|RAC Group (Holdings) Limited December 2019_conv-M16184.txt|RCI BANK UK LIMITED december 2019conv-M16184.txt|Rexel UK Limited December 2019_conv-M16184.txt|Richmond UK Holdco Limited December 2019_conv-M16184.txt|Richmond UK Top Holdco Limited December 2019_conv-M16184.txt|Ricoh UK Limited March 2020converted-M16184.txt|RNO Limited December 2019_conv-M16184.txt|Rothesay Holdco UK Limited December 2019_conv-M16184.txt|Royal & Sun Alliance Insurance PLC December 2019_conv-M16184.txt|RSM UK Holdings Limited March 2020converted-M16184.txt|RSM UK TAX And Accounting Limited March 2020converted-M16184.txt|RWE Generation UK PLC December 2019_conv-M16184.txt|Sainsbury's Bank PLC February 2020converted-M16184.txt|Samworth Brothers (Holdings) Limited december 2019_conv-M16184.txt|Samworth Brothers Limited December 2019_conv-M16184.txt|Schneider Electric Limited December 2019_conv-M16184.txt|Schuh Limited February 2020converted.txt|Scotia GAS Networks Limited March 2020converted-M16184.txt|Scotland GAS Networks PLC March 2020converted-M16184.txt|Scottish Widows Group Limited December 2019_conv-M16184.txt|Scottish Widows Limited December 2019-M16184.txt|Scottish Widows Services Limited December 2019_conv-M16184.txt|Screwfix Direct Limited January 2020converted-M16184.txt|Selfridges_Directors_and_Strategic_Report-M16184.txt|Serco Limited December 2019_conv-M16184.txt|SGN MIDCO LIMITED March 2020conv.txt|Shel Holdings Europe Limited February 2020converted-M16184.txt|Signet Trading Limited February 2020converted-M16184.txt|Sinochem International Oil (London) CO; Limited December 2019_conv-M16184.txt|Skanska Construction UK Limited December 2019_conv-M16184.txt|Skanska UK PLC December 2019_conv-M16184.txt|Smbc Nikko Capital Markets Limited March 2020_conv-M16184.txt|Smurfit Kappa UK Ltd December 2019_conv-M16184.txt|Societe Generale International Limited December 2019_conv-M16184.txt|South Coast Foods Limited December 2019_conv-M16184.txt|South Eastern Power Networks PLC March 2020converted-M16184.txt|Southern GAS Networks PLC March 2020converted-M16184.txt|SPECSAVERS OPTICAL SUPERSTORES LIMITED february 2020conv-M16184.txt|Specsavers UK Holdings Limited February 2020converted-M16184.txt|Spie Limited December 2019_conv-M16184.txt|Suffolk Group Holdings Limited March 2020converted-M16184.txt|Sunseeker International (Holdings) Limited December 2019_conv-M16184.txt|Sunseeker International Limited December 2019_conv-M16184.txt|Sytner Group Limited December 2019_conv-M16184.txt|Sytner Limited December 2019_conv-M16184.txt|Tata Steel Europe Limited March 2020converted-M16184.txt|Tata Steel UK Holdings Limited March 2020converted-M16184.txt|Tata Steel UK Limited March 2020converted-M16184.txt|Telefonica UK Limited December 2019-M16184.txt|TELENT TECHNOLOGY SERVICES LIMITED March 2020conv-M16184.txt|Thame And London Limited December 2019_conv-M16184.txt|The Bannatyne Group PLC December 2019_conv-M16184.txt|The Clancy Group PLC March 2020converted-M16184.txt|The Edrington Group Limited March 2020converted-M16184.txt|The Leaders Romans Midco 2 Limited December 2019_conv-M16184.txt|The Leaders Romans Midco Limited December 2019_conv.txt|The Medical Protection Society Limited December 2019_conv.txt|The Mortgage Business Public Limited Company December 2019_conv.txt|THE ROYAL BANK OF SCOTLAND PUBLIC LIMITED COMPANY December 2019conv-M16184.txt|The West Retail Group Limited December 2019_conv-M16184.txt|TJX UK February 2020converted-M16184.txt|Tokio Marine Underwriting Limited December 2019_conv-M16184.txt|Towergate Underwriting Group Limited December 2019_conv-M16184.txt|Towers Watson Limited December 2019_conv-M16184.txt|TRADETEAM LIMITED December 2019conv-M16184.txt|Transport For Edinburgh Limited December 2019_conv-M16184.txt|Travelodge Hotels Limited December 2019_conv-M16184.txt|TSTAR PINNACLE LIMITED March 2020conv-M16184.txt|Turnstone Equityco 1 Limited March 2020converted-M16184.txt|Turnstone Midco 2 Limited March 2020converted-M16184.txt|UK Power Networks (Operations) Limited March 2020converted-M16184.txt|UK Power Networks Holdings Limited MArch 2020converted-M16184.txt|Ulster Bank, Limited December 2019_conv-M16184.txt|Unipart Group Limited December 2019_conv.txt|Unipart Group of Companies Limited December 2019_conv.txt|Unum Limited December 2019 Corporate Governance statement-M16184.txt|Veolia ES (UK) Limited December 2019_conv-M16184.txt|VERTAS GROUP LIMITED March 2020conv-M16184.txt|Virgin Atlantic Limited December 2019-M16184.txt|Virgin Rail Group Holdings Limited December 2019converted-M16184.txt|Virgin UK Holdings Limited December 2019_conv-M16184.txt|Wales & West GAS Networks (Holdings) Limited March 2020converted-M16184.txt|Wales & West Utilities Holdings Limited March 2020converted-M16184.txt|Wales & West Utilities Limited March 2020converted-M16184.txt|Wates Construction Limited December 2019_conv-M16184.txt|Wates Group Limited December 2019_conv-M16184.txt|West Coast Trains Limited December 2019converted-M16184.txt|West Midlands Travel Limited December 2019-M16184.txt|Western Power Distribution (East Midlands) PLC March 2020converted-M16184.txt|Western Power Distribution (South West) PLC March 2020converted-M16184.txt|Western Power Distribution (West Midlands) PLC March 2020converted-M16184.txt|Western Power Distribution PLC March 2020converted-M16184.txt|WILLIAM GRANT _ SONS HOLDINGS LIMITED December 2019conv-M16184.txt|Worldpay (UK) Limited December 2019_conv-M16184.txt|Wren Kitchens Limited December 2019_conv-M16184.txt|WSP UK Limited December 2019 Corporate governance statement-M16184.txt|Yorkshire Water Services Limited March 2020converted-M16184.txt|Zurich Assurance Ltd December 2019_conv-M16184.txt|Zurich UK General Services Limited December 2019_conv-M16184.txt
2 SISTERS FOOD GROUP LIMITED_02826929.txt|0.6764389|0.7960219|0.7987322|0.7920599|0.7706948|0.6293760|0.6297049|0.7139560|0.6496715|0.6506468|0.6809482|0.6454127|0.6873934|0.7540883|0.6407748|0.6834952|0.6816725|0.6600260|0.6134774|0.6558199|0.5944554|0.5758769|0.7147630|0.6874989|0.6233140|0.8131815|0.6372512|0.6673263|0.6719143|0.7428243|0.5430488|0.7538749|0.7542647|0.7829938|0.8149280|0.7278665|0.7267739|0.6333689|0.6490851|0.6853942|0.6999428|0.8066904|0.5807573|0.8021939|0.7921618|0.7912429|0.7776836|0.7591499|0.7732131|0.7841717|0.5310120|0.5762850|0.5987954|0.7652020|0.6408103|0.6973748|0.6167022|0.7655728|0.6828243|0.8024729|0.6856445|0.6504471|0.7198369|0.5804806|0.8108191|0.8070136|0.5896356|0.5894811|0.6890725|0.6424942|0.7135978|0.7293276|0.8144556|0.8144556|0.5929952|0.7288671|0.7248935|0.6807948|0.7377449|0.7649716|0.7815495|0.8104908|0.6537802|0.8051869|0.8017430|0.8043107|0.8071813|0.7571558|0.7100578|0.7146267|0.7874131|0.8154374|0.6624369|0.5867664|0.5992162|0.5984475|0.6143133|0.8109548|0.6506229|0.6831728|0.7011513|0.6714993|0.6709195|0.6796816|0.6089383|0.8057012|0.8068949|0.7107186|0.5444266|0.7113915|0.6782952|0.5719653|0.7448030|0.6462848|0.7021446|0.6462460|0.6451005|0.7763216|0.7477054|0.6921634|0.7960200|0.6335295|0.7055372|0.6969287|0.6021982|0.8089733|0.6001552|0.7288520|0.6464861|0.6467521|0.6694075|0.6661276|0.7453101|0.6367343|0.6507679|0.7904660|0.6561924|0.7883966|0.6166014|0.6648779|0.6517423|0.6803176|0.8173749|0.7774854|0.7776115|0.7973612|0.7076130|0.5800934|0.5791278|0.5968989|0.6877496|0.6440687|0.6433867|0.6435173|0.6594444|0.7258334|0.6740634|0.6223167|0.6192466|0.6398912|0.7595494|0.6556258|0.7570557|0.6417784|0.6369204|0.7761235|0.8083971|0.7808981|0.6149786|0.6203022|0.6935631|0.6794393|0.6910963|0.5868531|0.6401849|0.6160000|0.8134526|0.7737989|0.6255521|0.6691843|0.5900358|0.7588917|0.7813164|0.6370750|0.8092527|0.7570544|0.7099348|0.6399947|0.6583226|0.6615933|0.6582415|0.7356282|0.6071395|0.6228690|0.5780603|0.6173756|0.6229040|0.6216543|0.6436318|0.6419472|0.6917692|0.7977894|0.8132327|0.7702058|0.7568976|0.6302218|0.7470207|0.6977717|0.5551750|0.8100530|0.6924801|0.6984510|0.6215999|0.6207140|0.6917487|0.6061605|0.6687237|0.7498953|0.6682880|0.6912983|0.7349347|0.7537144|0.8028540|0.8083257|0.7752509|0.5309612|0.7732327|0.7921854|0.7390824|0.6211249|0.6724831|0.6099131|0.6131634|0.7423264|0.7866481|0.7365739|0.7832237|0.7216908|0.6375562|0.6369361|0.6324352|0.8150298|0.7224653|0.7225327|0.5905629|0.6744318|0.7029424|0.8082530|0.7406051|0.7941590|0.8181433|0.6822301|0.7166401|0.7162128|0.5818520|0.7401241|0.6306108|0.8105395|0.8143336|0.8190579|0.7363965|0.6358040|0.7158393|0.7101741|0.6852791|0.7885282|0.7594723|0.8105745|0.6368086|0.6358178|0.6904074|0.6929147|0.8160325|0.8161798|0.6156150|0.8137717|0.7595143|0.7279718|0.7786363|0.6184332|0.6924445|0.6877691|0.6707633|0.6881434|0.6930636|0.6939024|0.6855861|0.6092299|0.7022133|0.8143061|0.5804874|0.7499598|0.7376565|0.6941362|0.7034609|0.6914891|0.6653630|0.6401347|0.6172374|0.6357671|0.6093282|0.5363741|0.7765420|0.8099805|0.6321038|0.8177041|0.5491464|0.5968664|0.5965820|0.6189929|0.6161668|0.6491363|0.6663468|0.6712864|0.7402488|0.8052678|0.6312411|0.7614406|0.6132695|0.7439037|0.5310830|0.5367102|0.6552830|0.7348318|0.6545546|0.6167676|0.6340855|0.6172697|0.6170945|0.6290336|0.6165050|0.7976199|0.7740748|0.6039381|0.7944039|0.5576134|0.7566660|0.7183824
A.F.BLAKEMORE AND SON LIMITED_00391135.txt|0.6556387|0.8152563|0.7720095|0.7584779|0.7994335|0.6152283|0.6157577|0.6890915|0.6332890|0.6326471|0.6620904|0.6609495|0.7088422|0.7787577|0.6562359|0.6594442|0.6592360|0.6776729|0.6260561|0.6396444|0.6035835|0.5825070|0.7365146|0.7102365|0.6090964|0.7874058|0.6504717|0.6858904|0.6897734|0.7675013|0.5387348|0.7218960|0.7217731|0.8083677|0.8012090|0.7547401|0.7535577|0.6469567|0.6659351|0.7051067|0.7212792|0.8094065|0.5705645|0.7640765|0.8095150|0.8090013|0.7991495|0.7267499|0.7419764|0.8048274|0.5277661|0.5681163|0.6086111|0.7949744|0.6562583|0.7207658|0.6311953|0.7940374|0.6619450|0.7659910|0.6636588|0.6334376|0.7448431|0.5713997|0.8087079|0.8118188|0.5797032|0.5819568|0.6671739|0.6590059|0.6873019|0.7509965|0.8100814|0.8100814|0.5834751|0.7018447|0.7494706|0.6595620|0.7082584|0.7347073|0.7484890|0.7768795|0.6350541|0.7731223|0.7669979|0.7711878|0.7911467|0.7267069|0.6833875|0.6883173|0.8078284|0.7812856|0.6783434|0.5782150|0.6082124|0.6080081|0.6268818|0.8090325|0.6682459|0.7045311|0.7235142|0.6522746|0.6511976|0.6563109|0.6206150|0.8112329|0.8110606|0.6847283|0.5410144|0.7321692|0.7003707|0.5619416|0.7141561|0.6632206|0.6773828|0.6283374|0.6316004|0.7457583|0.7168182|0.7147516|0.7632383|0.6471242|0.7306902|0.7188334|0.5890321|0.8076306|0.6087718|0.7562013|0.6632025|0.6636197|0.6891251|0.6859355|0.7736249|0.6224947|0.6677801|0.7551978|0.6379931|0.8036548|0.6282742|0.6854146|0.6710680|0.7010476|0.7857156|0.7465636|0.7459335|0.7612346|0.6843455|0.5883973|0.5876835|0.6072077|0.6661889|0.6602717|0.6585384|0.6587376|0.6398959|0.7548087|0.6531364|0.6363377|0.6327225|0.6561821|0.7299515|0.6740702|0.7255385|0.6569783|0.6513208|0.7969273|0.8075330|0.7456809|0.6276573|0.6344360|0.7165032|0.6986828|0.7127083|0.5967960|0.6558165|0.6040073|0.8060139|0.7447449|0.6376991|0.6894685|0.5993537|0.7273658|0.7495093|0.6524591|0.7897817|0.7820654|0.7331417|0.6548737|0.6767350|0.6441627|0.6395655|0.7594204|0.6179334|0.6362836|0.5730059|0.6032551|0.6353468|0.6330860|0.6591834|0.6571366|0.7122371|0.7642679|0.8065062|0.7395342|0.7251364|0.6158095|0.7183600|0.7198791|0.5507770|0.8286214|0.7164668|0.7215851|0.6339862|0.6350503|0.6689264|0.6178923|0.6485153|0.7198298|0.6485371|0.7122468|0.7614620|0.7802591|0.8151214|0.8119959|0.7957315|0.5289317|0.8023569|0.8115759|0.7642297|0.6047075|0.6526241|0.5988714|0.5985193|0.7684170|0.7955914|0.7076005|0.7950895|0.7433053|0.6191872|0.6180598|0.6189321|0.8121765|0.7499006|0.7489327|0.5815693|0.6532076|0.7281649|0.7731539|0.7662322|0.8124792|0.7868330|0.7039759|0.7431654|0.7432114|0.5742672|0.7139383|0.6453476|0.7778334|0.7798060|0.7964681|0.7086121|0.6196005|0.7392952|0.6821425|0.7070776|0.8014515|0.7271103|0.8145779|0.6523776|0.6520945|0.7117461|0.6682215|0.7892911|0.7872738|0.6260972|0.7825782|0.7877781|0.7548006|0.8039948|0.6060415|0.6689299|0.6657177|0.6495108|0.6643915|0.7156389|0.7162188|0.7066947|0.6214765|0.6792027|0.7802135|0.5713039|0.7203797|0.7673451|0.7159586|0.7269864|0.6696446|0.6455532|0.6558415|0.6047464|0.6199166|0.5964673|0.5390318|0.8006056|0.7915299|0.6467743|0.7874571|0.5408647|0.5854307|0.5869748|0.6311157|0.6288873|0.6633386|0.6851763|0.6911912|0.7645535|0.8009894|0.6172543|0.7865459|0.5994509|0.7270945|0.5281711|0.5273771|0.6743167|0.7616217|0.6731819|0.6031540|0.6493465|0.6297285|0.6305131|0.6445551|0.6292369|0.7617660|0.7413302|0.5904294|0.8026826|0.5621739|0.7255777|0.7043086
