V1 V2 V3 V4 V5 V6 V7 V8 V9 V10
0.263297201915805 0.24640088593577 0.271778000286082 0.303849544519542 0.304143402879812 0.249240121580547 0.216981132075472 0.273875991771966 0.16779312371437 0.261437908496732
0.183461820851689 0.195912873225649 0.163668624571708 0.0659263338228095 0.066782917278512 0.197779001468429 0.222283406754772 0.091440283896231 0.0213534018600098 0.0969774840920216
0.151006555395416 0.163722162815566 0.132502673299549 0.0509786600957739 0.0517225347528941 0.1628155655772 0.186015156446139 0.0719931191594216 0.0163884885396811 0.0772467339253335
0.302757885113515 0.298872466859668 0.27380770988877 0.144369952765504 0.145893646198385 0.297424958098431 0.282568947127838 0.187642846259333 0.0521103154045406 0.196937376199909
0.287627845595513 0.294688221709007 0.259386341141537 0.12933025404157 0.130649950511382 0.290861101946552 0.292444737710327 0.171890465193006 0.0452655889145497 0.178290993071594
0.223594655911268 0.20609080841639 0.235159490773852 0.277777777777778 0.272897897897898 0.210627040414274 0.181993039018135 0.293900184842883 0.212087087087087 0.286729184427394
0.243130829342072 0.274640088593577 0.259755312298777 0.209401159047006 0.211075338055377 0.278622087132725 0.294376259388166 0.261429491307147 0.0861558274307791 0.264649066323245
0.244630127932776 0.259217296889015 0.218099419345702 0.0984751923712411 0.0996553840343671 0.261766510881367 0.277769909833357 0.134258603597224 0.0326204975688051 0.142000660907331
0.277517014785262 0.282034733630603 0.248826566533678 0.116404599859188 0.117695376672143 0.288664632715325 0.297700070406008 0.159645623093171 0.0406594696080732 0.166744895564422
0.280587275693312 0.284635369464081 0.253519424808169 0.118965621412603 0.120355265542867 0.292187783215516 0.299196423176847 0.161984170140777 0.0418101625279439 0.170624131472419
0.318088797935759 0.302251089954622 0.290239345137468 0.164338464276181 0.166829789127147 0.305810125456001 0.256784411424504 0.217812972684402 0.0615713141738589 0.22671056143785
0.0835644063524074 0.0743078626799557 0.0914032327277928 0.225144895229603 0.220620358235037 0.0748620961386919 0.0619161018501557 0.174368453481208 0.265536723163842 0.161977834612106
0.315099571464583 0.302325581395349 0.28694035188099 0.250387463406234 0.254520406406062 0.304626815265113 0.281828173658179 0.301877044945755 0.112450490786981 0.310315136903737
0.322788001008319 0.301771871539313 0.286368187669861 0.251340598512368 0.255146168482961 0.305977710233029 0.283660010991024 0.296315516346653 0.112610275038921 0.302888773568587
0.304806805370503 0.270882443373988 0.298452393153633 0.17853848519012 0.180895767141539 0.281951419493697 0.27248580326067 0.229886235523214 0.0697960438659424 0.242492569437327
0.263402124801563 0.276854928017719 0.278300158749542 0.201123458297716 0.20466479423617 0.274119103906338 0.293826708188313 0.253388692148003 0.081817071681524 0.264623275125168
0.304280598958333 0.29736328125 0.283365885416667 0.151529947916667 0.15380859375 0.3076171875 0.273763020833333 0.196207682291667 0.0559895833333334 0.209879557291667
0.303545410393395 0.297069774971669 0.283066213372187 0.150477578112352 0.152824995952728 0.307187955318116 0.274000323781771 0.195078517079488 0.05560951918407 0.20908207867897
0.241175400291121 0.254048398835517 0.21492903930131 0.0951146288209607 0.096433770014556 0.250272925764192 0.270196506550218 0.130458515283843 0.0316593886462883 0.135735080058224
0.255540734660374 0.268469115534578 0.226657090088241 0.105940898830289 0.107428688692797 0.262364046788426 0.28108967781654 0.142006977221424 0.0357069567001846 0.147906833572748
0.291130185979971 0.292300689296397 0.263753413968006 0.128495252958772 0.130706203667577 0.291325269866042 0.292755885030563 0.173494602679152 0.0449993497203798 0.177201196514501
0.287329517348597 0.287117518196594 0.266058935764257 0.134195463218147 0.135255458978164 0.29814147410077 0.289166843332627 0.17624196169882 0.0483358066567734 0.184156596706947
0.284665579119086 0.25514950166113 0.289443020274994 0.198205546492659 0.199836867862969 0.265450861195542 0.294284667521524 0.252505243532976 0.0773712421347006 0.259030529014216
0.16334761784724 0.148947951273533 0.179659562294379 0.308961212661614 0.308431629532547 0.154452324665091 0.12786224583257 0.290203327171904 0.266996291718171 0.287013356067064
0.314217292664482 0.30609080841639 0.257616936060649 0.230303903211868 0.233040472418263 0.310593268040077 0.319197655248214 0.286763646838542 0.0934754428921215 0.298286043497047
0.295986263146598 0.253917149602919 0.293839879802533 0.182871860914359 0.185125563425628 0.27237604636188 0.2851254808573 0.240716892036918 0.0717965228589826 0.246404807898691
0.295488401787614 0.25601191742924 0.293573100659715 0.181740795914024 0.184188125133007 0.272398382634603 0.28430115405752 0.238987018514578 0.0710789529687168 0.244732921898276
0.315174306331944 0.26984449639191 0.294542128265068 0.181420876105295 0.183351966663279 0.28112613070434 0.268089393661843 0.227563776806586 0.0680963512552089 0.241996137818884
0.303503907234686 0.298560354374308 0.285939064511515 0.253147557495384 0.256504952157126 0.302375323651919 0.292727605788606 0.300151082759778 0.111297633036763 0.307705220748699
0.319132845979329 0.305647840531561 0.2716349592333 0.243665338645418 0.245418326693227 0.303838793200495 0.290620992855834 0.292908366533865 0.104860557768924 0.286533864541833
0.308860759493671 0.258122362869198 0.288080168776371 0.185548523206751 0.187869198312236 0.279324894514768 0.280729071258472 0.235864978902954 0.0727848101265823 0.2457805907173
0.0582304008066549 0.051827242524917 0.0643684737519669 0.17342844404815 0.169943206640454 0.0517843071034561 0.0434145447884228 0.126925446703635 0.299435028248588 0.117647058823529
0.15427275018906 0.141196013289037 0.170361893863539 0.302273740526081 0.300131061598952 0.143532590341101 0.122275141967393 0.276956253850893 0.276428102429416 0.265984654731458
0.19571796522859 0.204829362524147 0.167611075338055 0.0692852543464263 0.0701545396007727 0.205022537025113 0.226432710882164 0.0965228589826143 0.0224726336123632 0.101384417256922
0.299778227750458 0.27943303442291 0.288882460707743 0.172114550188024 0.173850159097483 0.283097097676212 0.252244000732735 0.219168836177803 0.0649889113875229 0.227654035290714
0.244654209208245 0.254719707185513 0.21806973608168 0.098824889231362 0.100269697553458 0.255393951069158 0.272827971489116 0.133355808129455 0.0332787516856097 0.140676170294741
0.281630085278904 0.288130854187054 0.266881028938907 0.13581713966168 0.136865650775898 0.292604501607717 0.287641549000419 0.175380959038166 0.0477422060673843 0.181951628687264
0.215949998022074 0.228173582815776 0.193203845088809 0.0827959966770837 0.0838640769017762 0.231140472328811 0.252027374500574 0.113256062344238 0.0274536176272796 0.120099687487638
0.29991365249928 0.284179219034827 0.290511369087595 0.169720809747673 0.171255876427132 0.28811282740094 0.25123649019967 0.21654034347117 0.0641849755348748 0.227285810227382
0.286110410889841 0.26312292358804 0.290659419253326 0.289343857918106 0.2915638875185 0.271304739389846 0.240337058069243 0.304637395165269 0.146768623581648 0.297977306364085
0.291025964204689 0.309856035437431 0.239766081871345 0.228070175438597 0.2312081015547 0.299223235393448 0.294009891921597 0.279703323349023 0.0938525174725432 0.284695478533733
0.285732291404084 0.269767441860465 0.292375911886712 0.29178814382896 0.297133138969874 0.271755037712485 0.24509983513464 0.31754130223518 0.148931000971817 0.292031098153547
0.257373329972271 0.239424141749723 0.268201973966528 0.304934109714986 0.306466441924609 0.242823370482945 0.214966111009342 0.948207171314741 0.176524670548575 0.287013356067064
0.294051537288272 0.299028658585534 0.276551336597897 0.146985630569158 0.148189772818496 0.29292767118889 0.269567311551738 0.191458617644698 0.0540258489202858 0.199967889540018
0.165490294933199 0.146622369878184 0.181233013874982 0.325456977262595 0.325906509392748 0.151412810987279 0.127770653965928 0.282809611829945 0.296894409937888 0.277635691957943
0.278401852924146 0.252159468438538 0.288824551244933 0.193746381007528 0.196409959467284 0.262186198356411 0.28961348232277 0.298436595251882 0.0788650839606254 0.260220034742328
0.279977311401021 0.245182724252492 0.291888825865003 0.1908111174135 0.193420306296086 0.253968253968254 0.287690053123283 0.295745887691435 0.0772546795235394 0.257288712422008
0.189563902193093 0.162236987818383 0.206265198111858 0.29380294248774 0.295762341633901 0.167173252279635 0.145081516761312 0.318237831176833 0.260774686306601 0.300937766410912
0.190698260650366 0.162126245847176 0.206694321270205 0.294694605439144 0.296636085626911 0.167173252279635 0.144898333028027 0.320086260012323 0.262609649122807 0.301506109690253
0.292664481976304 0.268660022148394 0.292089829781147 0.287291519849659 0.288700963119568 0.27715861758415 0.246565305000916 0.299271787643881 0.140239605355884 0.286821705426357
0.248750857254825 0.260262564906437 0.218379543450573 0.101303027334182 0.102870579014402 0.255461937885765 0.27471343195846 0.137748603899285 0.0342412070147937 0.142255314979916
0.295185278548021 0.281949058693245 0.289515090831069 0.274584122973258 0.276689829437776 0.285151412810987 0.254991756732002 0.30616971994104 0.126763529164035 0.29500947567909
0.293242354488655 0.285514633344295 0.278773429792831 0.146991121341664 0.149128576126274 0.299408089444262 0.270388030253206 0.197878987175271 0.056067083196317 0.204702400526143
0.276567577325791 0.283610188261351 0.2778914430136 0.203153207365507 0.206041641593453 0.271304739389846 0.29657446418758 0.258514863401131 0.0794319412685041 0.26068118907209
0.276567577325791 0.283610188261351 0.2778914430136 0.203153207365507 0.206041641593453 0.271304739389846 0.29657446418758 0.258514863401131 0.0794319412685041 0.26068118907209
0.190068061507436 0.171982281284607 0.204548705478472 0.283994650022292 0.291830493665356 0.178092986603625 0.148562007693717 0.300369685767098 0.240969816922316 0.292696788860472
0.310688177464079 0.293355481727575 0.295379773995137 0.257383177570093 0.261121495327103 0.299786108296747 0.270653965927826 0.30785046728972 0.115700934579439 0.302990654205607
0.295048865196672 0.288991196187707 0.274372021646071 0.146999434617559 0.148695581940069 0.306679589693886 0.272352798643082 0.194895404248445 0.0555690170422422 0.205718439544463
0.294807159062264 0.268106312292359 0.280646545558575 0.304478358769077 0.307730798098574 0.274569402228977 0.237406118336692 0.330247685764323 0.160120090067551 0.284963722792094
0.313335013864381 0.29468438538206 0.289801172936633 0.262879064669346 0.266167336499817 0.301137003264663 0.27697380472614 0.312203142126416 0.118377785896967 0.303799780781878
0.295563398033779 0.290919158361019 0.263910742383064 0.238849385908209 0.241758241758242 0.299335809974108 0.281553398058252 0.286845507433743 0.105203619909502 0.288299935358759
0.288001008318629 0.290143964562569 0.249320554999285 0.230569948186529 0.233313014324901 0.297422042102893 0.284117970324235 0.281011886619933 0.0999695214873514 0.281469064309662
0.290017645576002 0.283610188261351 0.261135252580119 0.214285714285714 0.216186854970125 0.299223235393448 0.299139036453563 0.271591526344378 0.0909831613253667 0.280689842476915
0.259389967229645 0.240863787375415 0.269489343441568 0.317388688327316 0.317689530685921 0.247213779128673 0.212035171276791 0.273766546329723 0.171480144404332 0.291844273941461
0.29581547769095 0.287153931339978 0.254033926354986 0.214591090884016 0.216521859053924 0.302375323651919 0.299322220186847 0.27265204799338 0.0925389601434284 0.282030064818646
0.302621628434585 0.288482834994463 0.250141402714932 0.21875 0.220305429864253 0.303838793200495 0.300329730719912 0.2772907239819 0.0944570135746606 0.285350678733032
0.297958154776909 0.28781838316722 0.254265501456513 0.215980024968789 0.217644610903038 0.303726218619836 0.300879281919766 0.274240532667499 0.0930780968234152 0.283534470800388
0.24623240752273 0.274418604651163 0.28534064017935 0.208618757005854 0.209615145099016 0.267589778228076 0.298772668986994 0.246606053057666 0.0814547266160169 0.259932743803712
0.302495588605999 0.294573643410853 0.280789586611357 0.246398915438061 0.25063548551093 0.296746594618935 0.282011357391464 0.291137095407558 0.108117268259617 0.299101847144552
0.300857070834384 0.285271317829457 0.292661993992276 0.274097664543524 0.275796178343949 0.288866373972757 0.26186114673017 0.320594479830149 0.129936305732484 0.301910828025478
0.302117469120242 0.286710963455149 0.294378486625662 0.274777570866956 0.27663976825988 0.292356185973207 0.265433229529218 0.316366645975585 0.127457066004552 0.302710531760811
0.293294030950626 0.252026529108327 0.289714706811243 0.184440467417623 0.186756500684283 0.26171175913254 0.271844660194175 0.232129697862933 0.0704284661543321 0.238130329508369
0.260272246029745 0.27641196013289 0.252006843005659 0.207658902487169 0.210685616528491 0.284588539907689 0.28759846125664 0.256612712198974 0.0848795894196605 0.264640084221608
0.289703116986723 0.275571257621517 0.250726537124622 0.114878340646191 0.116245939939598 0.283150037039148 0.296826029973218 0.152259387999316 0.0390905464698843 0.160692916975326
0.171792286362491 0.155370985603544 0.182520383350021 0.298261257244761 0.299257317605941 0.159518180794777 0.1339989008976 0.285890326555761 0.268390804597701 0.274509803921569
0.195792047355553 0.204767726161369 0.167546004375241 0.0691995882125852 0.0699716896152361 0.204799897053146 0.226547419894479 0.0964805044395831 0.0224552824604298 0.101273967314374
0.195313001605136 0.204141252006421 0.167351524879615 0.0690208667736758 0.0698555377207063 0.2046227929374 0.226131621187801 0.0962439807383627 0.0224077046548957 0.10099518459069
0.216407793314483 0.231010574427703 0.192818685362358 0.0824650424139133 0.0837432699384126 0.229538676066158 0.253166518185692 0.112910097997444 0.0268815121818956 0.119456172289577
0.252496609542596 0.286046511627907 0.271976328442855 0.198989027246949 0.200468499568487 0.271755037712485 0.291353727788972 0.249784243619776 0.0803846628036 0.256195290346443
0.254447102881515 0.259804431499012 0.228232601685218 0.104025798398003 0.105534172474774 0.266202018100489 0.277436804327473 0.142879434099657 0.0364090294393009 0.150369291584313
0.284590586718246 0.288394584139265 0.259058671824629 0.124693745970342 0.126627981947131 0.288523533204384 0.294068343004513 0.168794326241135 0.0446163765312702 0.175435203094778
0.293519243081739 0.298285551682436 0.269474283275237 0.135163975243651 0.137298143273814 0.298996941025823 0.28825496194067 0.180906310023476 0.0490147257594081 0.18702425837661
0.294681119233678 0.262126245847176 0.28565298240595 0.308141076637497 0.309466984884646 0.267026905324778 0.235391097270562 0.313709891275524 0.159639352956775 0.281357730045081
0.294807159062264 0.261794019933555 0.285080818194822 0.307651434643996 0.309245483528162 0.26635145784082 0.235116321670636 0.312699256110521 0.159936238044633 0.280818278427205
0.278674061003277 0.263455149501661 0.282506079244743 0.277225378787879 0.277225378787879 0.267702352808736 0.237222934603407 0.297585227272727 0.137073863636364 0.28811553030303
0.205669107734907 0.220606988013262 0.183152985754363 0.0771304696323825 0.0781870514081685 0.218603126024702 0.24020840164681 0.107479870295479 0.0256494334535651 0.112762779174409
0.303544797522083 0.252159468438538 0.293564299644373 0.19352988413445 0.196283124928301 0.256332320162107 0.302253159919399 0.247332797980957 0.0767465871285993 0.263278650912011
0.301867219917012 0.254485049833887 0.292070078377132 0.193868142000922 0.19640387275242 0.257007767646065 0.302161568052757 0.247233748271093 0.0771092669432918 0.26521438450899
0.294176959919334 0.276522702104097 0.29895580031469 0.27157148812005 0.274697790746144 0.291793313069909 0.260304084997252 0.299291371404752 0.133597332221759 0.302626094205919
0.084572724981094 0.0753045404208195 0.09254756115005 0.227819884083816 0.223241590214067 0.075875267364629 0.0626488367832937 0.176216882316698 0.264044943820225 0.163967036089798
0.295869500149656 0.299985034420832 0.270951810835079 0.141050583657588 0.142472313678539 0.299536067045795 0.286590841065549 0.186920083807243 0.0517809039209818 0.193729422328644
0.277858267716535 0.29348031496063 0.252850393700787 0.124094488188976 0.125858267716535 0.28711811023622 0.291590551181102 0.163527559055118 0.0435275590551181 0.171464566929134
0.140912528358961 0.128349944629014 0.154198254899156 0.286223807400802 0.283966797728266 0.128785320274682 0.109177505037553 0.254467036352434 0.306558585114223 0.243535095197499
0.319384925636501 0.292801771871539 0.286225146617079 0.2523026909879 0.254650532779483 0.303951367781155 0.280820663125114 0.306122448979592 0.11378002528445 0.322557341520679
0.24418955629339 0.257621491095684 0.221501157058054 0.102273870610725 0.103732769896368 0.259734379716269 0.275480430626824 0.137538987825737 0.0351141965992554 0.143223664352551
0.322788001008319 0.275636766334441 0.299957087684165 0.276198934280639 0.277309058614565 0.280873578745919 0.260304084997252 0.313943161634103 0.135657193605684 0.324378330373002
0.258255608772372 0.237430786267996 0.26433986554141 0.305306905370844 0.305946291560102 0.240121580547112 0.210203333943946 0.928219346888478 0.179667519181586 0.297527706734868
0.258255608772372 0.237430786267996 0.264625947646975 0.305414012738853 0.305414012738853 0.239783856805133 0.210020150210661 0.919901417128774 0.179299363057325 0.296959363455527
0.293924880262163 0.296677740863787 0.257903018166214 0.23844472204872 0.239381636477202 0.294720252167061 0.283843194724309 0.27998126171143 0.0993129294191131 0.278888194878201
0.302873708091757 0.296234772978959 0.281218709769704 0.248022499560555 0.250659166813148 0.299223235393448 0.275874702326433 0.298294955176657 0.111443135876252 0.3042714009492
0.290021289746583 0.29462262207266 0.263306091614587 0.131447016001648 0.133163931048692 0.299429984204382 0.291944234599272 0.175125334798434 0.0469061190852277 0.183572556829888
0.289135366775901 0.300332225913621 0.233729080246031 0.230758059831542 0.231338948591345 0.295170550489699 0.290071441655981 0.283183270403718 0.0957014231774616 0.279697937844903
0.241782322863404 0.24940650109569 0.219640248356465 0.0952794010226443 0.0963750913075238 0.252191380569759 0.269448502556611 0.128789262235208 0.0316837107377648 0.135956902848795
0.292782569223786 0.296262672113784 0.277651687093358 0.144272961113633 0.145861703737328 0.297019216220306 0.282720532607051 0.186109850204267 0.0510667271901952 0.196020577999697
0.306340238543628 0.295947548301597 0.287298598033061 0.13670921392202 0.137406709911418 0.299504777847527 0.3020855130083 0.177442979702867 0.0473599776801283 0.189579409918393
0.200781446937232 0.179401993355482 0.212702045487055 0.2652697280428 0.27129750982962 0.183158842733311 0.15808756182451 0.303450400492914 0.227251296558227 0.301221938050583
0.284641558136806 0.262015503875969 0.291446673706441 0.202510852986038 0.205796081192068 0.268940673195992 0.298772668986994 0.254839845124956 0.0787281473659509 0.261058312800657
0.192285307811692 0.206705897568546 0.168358768753233 0.0690636316606311 0.0700012933264356 0.20098292809105 0.223357475426798 0.096126487325401 0.0225038799793068 0.101655457837558
0.332703989492694 0.301838778525694 0.284189788212116 0.150796256772287 0.152766376621244 0.305286488261369 0.271301920866853 0.200541782958463 0.0554096207519291 0.209407322278772
0.24492987589547 0.257743920895974 0.22182423569771 0.102562809000101 0.10407627888205 0.260367268691353 0.275855110483301 0.137927555241651 0.0352133992533549 0.143577842800928
0.244646006550768 0.257445200302343 0.221516754850088 0.102443940539179 0.103955656336609 0.260015117157974 0.275535399344923 0.137767699672462 0.0351725875535399 0.143411438649534
0.265616641901932 0.274591381872214 0.241664190193165 0.117979197622585 0.120118870728083 0.277087667161961 0.285349182763744 0.157265973254086 0.0411292719167905 0.162258543833581
0.261141335802755 0.271154068757958 0.237353860400509 0.114828105104757 0.11685380252344 0.27283250376201 0.281224678782266 0.153779372612571 0.0399930547517073 0.15887255469383
0.296562112351586 0.290005316321106 0.286549707602339 0.159489633173844 0.161704766967925 0.293283714336346 0.245259613680666 0.206627680311891 0.0596314017366649 0.212298422824739
0.247542223342576 0.228239202657807 0.258761264482907 0.298151260504202 0.295126050420168 0.227738376674547 0.201960065946144 0.291127541589649 0.180504201680672 0.292128445581131
0.25202450166113 0.26500207641196 0.228561046511628 0.105274086378738 0.106519933554817 0.270400747508306 0.28311877076412 0.141974667774086 0.0360257475083057 0.148203903654485
0.292034282833375 0.295238095238095 0.262194249749678 0.227716819479934 0.230121749586653 0.298210064167511 0.300421322586554 0.281827746881106 0.0958965880054111 0.287389147752893
0.257751449458029 0.236323366555925 0.269203261336003 0.291402192729371 0.290825158684362 0.24451198919284 0.215882029675765 0.267166762839008 0.166185804962493 0.259164535379369
0.298096139686547 0.259598190806774 0.292626485747344 0.178079309982118 0.180393394341012 0.27400862522352 0.278897233925627 0.235300305038393 0.0701588303355423 0.241821815504365
0.217464545953146 0.233017315678132 0.193058058450208 0.0836402099819792 0.0847763065110084 0.230431716681031 0.253897986366842 0.11454987072005 0.0273838439238424 0.120857165243281
0.267710097529638 0.278105472171932 0.247736961980961 0.116918764235239 0.118086783857969 0.280499912398528 0.288676049757636 0.155113005898499 0.039887870116218 0.163464346201016
0.257714407320706 0.270057459033837 0.230846988721005 0.107788891253458 0.108799744626516 0.26995105341562 0.284262609065759 0.145190466056608 0.0364971270483081 0.152426048095339
0.278814987683132 0.284195514067159 0.258005963956956 0.126215480357837 0.128095423311293 0.289446389213017 0.295021392454298 0.166796317904836 0.0444055490729937 0.174899520290419
0.28371565414671 0.308416389811739 0.257532765842454 0.221997027428726 0.224158897446291 0.296634020038275 0.303169078585822 0.275908660991758 0.0898527226050534 0.274017024726388
0.293924880262163 0.296234772978959 0.258475182377342 0.238303181534623 0.239082969432314 0.294720252167061 0.283934786590951 0.279631940112289 0.0991890205864004 0.279008109794136
0.294176959919334 0.29656699889258 0.258189100271778 0.238370277864502 0.239306899781455 0.294495103005741 0.283934786590951 0.279737745863253 0.0992819231970028 0.279113331251951
0.292034282833375 0.302547065337763 0.238878558146188 0.225043277553376 0.227062896710906 0.301587301587302 0.295933321121085 0.27798615118292 0.0929024812463936 0.278418926716676
0.286992689689942 0.280177187153931 0.285223859247604 0.276225279449699 0.277730008598452 0.284475965327029 0.254991756732002 0.301590713671539 0.128976784178848 0.295786758383491
0.158883223102943 0.171908921088504 0.141667087393346 0.0551572676326552 0.0560155500580602 0.172211844297471 0.193870853738577 0.0776745594991669 0.0178219821275307 0.0826727924471147
0.158361380418948 0.171196061686844 0.141055909981414 0.0549053096900588 0.0558095142412217 0.171723514341689 0.193625357914301 0.0773597227106043 0.0177324559200281 0.0823579645350881
0.184184058335429 0.197730701533819 0.162496856927332 0.067513200905205 0.0684875534322353 0.196976364093538 0.216180538094041 0.093317827508172 0.0220015086748806 0.0988496354035705
0.290521804890345 0.270321151716501 0.288370762408811 0.305096913137114 0.303182579564489 0.272092761454464 0.241069793002381 0.306293371620005 0.14189997607083 0.295046661880833
0.252845808899621 0.263982654117183 0.223771743951116 0.101956339624501 0.103631794214754 0.260385354555758 0.278519686591435 0.136450992953235 0.0341004287192628 0.144236928990292
0.252039312039312 0.264471744471744 0.221572481572482 0.101621621621622 0.103194103194103 0.260687960687961 0.276265356265356 0.137886977886978 0.034004914004914 0.143144963144963
0.252448206289061 0.265046011515181 0.221741056050391 0.101668224988928 0.103144530288864 0.260518675262044 0.276659613208011 0.138280596427341 0.0340042320751931 0.143546085330446
0.2731283085455 0.252380952380952 0.272779287655557 0.3248133256749 0.324526134405514 0.24811437577395 0.216889540208829 0.30413555427915 0.17461229178633 0.262574595055413
0.319589349803856 0.298138719639429 0.300893080711126 0.155412736833319 0.156998581086721 0.300392287788999 0.280610967364995 0.204406977714715 0.0564226692262749 0.215174025540439
0.276027224602975 0.259025470653378 0.277070519239022 0.290922806135278 0.293185818456123 0.265338286614882 0.235849056603774 0.29343726426955 0.146592909228061 0.283379431732462
0.220039863798688 0.23258035046923 0.197948675359189 0.0864961381945021 0.0874096835810979 0.234158292500623 0.255626609085624 0.117764305290258 0.0289012540486671 0.124449796528528
0.216337915919506 0.228372185694361 0.193624227933851 0.0840007969715083 0.0846782227535365 0.229368400079697 0.251006176529189 0.114086471408647 0.0276947599123332 0.120183303446902
0.246797650004816 0.257295579312337 0.21756717711644 0.0997784840604835 0.101271308870269 0.257391890590388 0.274968698834633 0.135895213329481 0.033564480400655 0.142877780988154
0.301739349634484 0.299114064230343 0.287369475039336 0.252933288635602 0.255782769024472 0.303726218619836 0.292727605788606 0.298022125377137 0.110962118672477 0.30841434797184
0.259563138448163 0.270865029341448 0.232395131493154 0.11046511627907 0.11220386872419 0.267333188437296 0.282275592262552 0.146815909584873 0.0375461856118235 0.154694631601826
0.326695235694479 0.308527131782946 0.291374624517237 0.261925262614086 0.26313070432237 0.308792074749522 0.289338706722843 0.307732047528845 0.11158946099535 0.307904253487171
0.25062984496124 0.257994186046512 0.218846899224806 0.099031007751938 0.100532945736434 0.256637596899225 0.274273255813953 0.135804263565891 0.0338178294573643 0.141472868217054
0.245884153410935 0.253721652831239 0.213792143950285 0.0958122710198024 0.0970644158976024 0.251912999118861 0.272086444372304 0.131336084960349 0.0323238881417243 0.137735936557993
0.303736890337033 0.266164341716729 0.29711841971286 0.180531514102434 0.181753385602281 0.283576010589553 0.272119435794101 0.232664698095917 0.0689339171163833 0.238570410345179
0.281852374236013 0.260686600221484 0.289139633286319 0.199224259520451 0.201692524682652 0.269053247776652 0.297032423520791 0.254231311706629 0.078044193700047 0.261048425011754
0.297201915805394 0.300221483942414 0.26562723501645 0.23274528009904 0.235530795419375 0.303388494877857 0.296391280454296 0.285515320334262 0.0996595481275147 0.291705354379449
0.217644075071208 0.23231495571423 0.193881930625463 0.0829919232119865 0.0842795270982091 0.230481095633852 0.25443833157751 0.113660306683835 0.0270786999102579 0.120215381013695
0.226298820552585 0.240378729135208 0.198179814716565 0.0864792066277599 0.0874586785291597 0.236256784883484 0.255478920948455 0.118924213361629 0.0286903644451699 0.123821572868628
0.289424475379181 0.29337211718263 0.268785927003255 0.133665766327308 0.134912390054713 0.296696447122377 0.294826511531269 0.175635431816608 0.0468869035251749 0.184292541034698
0.280444193487672 0.285839764100634 0.250643076730033 0.125164690382082 0.126544952631909 0.285526068134764 0.288725766986637 0.164125729343121 0.0436037392559132 0.170211431080996
